"","item","itemLabel","bioid"
"9006","http://www.wikidata.org/entity/Q13219835","Myer Strouse","S001026"
"9007","http://www.wikidata.org/entity/Q13219836","Howard William Stull","S001042"
"9008","http://www.wikidata.org/entity/Q13219837","John Cirby Sturtevant","S001050"
"9009","http://www.wikidata.org/entity/Q13219838","Joel Barlow Sutherland","S001083"
"9010","http://www.wikidata.org/entity/Q13219839","John Swanwick","S001095"
"9011","http://www.wikidata.org/entity/Q13219840","William Irvin Swoope","S001126"
"9012","http://www.wikidata.org/entity/Q13219843","Harve Tibbott","T000263"
"9013","http://www.wikidata.org/entity/Q13219844","Jacob Turney","T000431"
"9014","http://www.wikidata.org/entity/Q13219845","Isaac Van Horne","V000045"
"9015","http://www.wikidata.org/entity/Q13219846","Joseph P. Vigorito","V000098"
"9016","http://www.wikidata.org/entity/Q13219855","J. Irving Whalley","W000320"
"9017","http://www.wikidata.org/entity/Q13219856","John Whitehill","W000403"
"9018","http://www.wikidata.org/entity/Q13219857","Thomas Williams","W000538"
"9019","http://www.wikidata.org/entity/Q13219860","James Wolfenden","W000678"
"9020","http://www.wikidata.org/entity/Q13219863","Henry Woods","W000722"
"9021","http://www.wikidata.org/entity/Q13219864","John Woods","W000725"
"9022","http://www.wikidata.org/entity/Q13219865","Charles Frederick Wright","W000756"
"9023","http://www.wikidata.org/entity/Q13219870","Hendrick Bradley Wright","W000761"
"9024","http://www.wikidata.org/entity/Q13219872","Jacob Senewell Yost","Y000026"
"9025","http://www.wikidata.org/entity/Q13219989","Charles Rich","R000207"
"9026","http://www.wikidata.org/entity/Q13562359","Ayanna Pressley","P000617"
"9027","http://www.wikidata.org/entity/Q13562489","Sylvia Garcia","G000587"
"9028","http://www.wikidata.org/entity/Q15304910","Vance McAllister","M001192"
"9029","http://www.wikidata.org/entity/Q15963996","David Jolly","J000296"
"9030","http://www.wikidata.org/entity/Q16065586","Edward Howell","H000860"
"9031","http://www.wikidata.org/entity/Q16145531","Carol Miller","M001205"
"9032","http://www.wikidata.org/entity/Q16146788","Jim Banks","B001299"
"9033","http://www.wikidata.org/entity/Q16189291","Cresent Hardy","H001070"
"9034","http://www.wikidata.org/entity/Q16194212","John Moolenaar","M001194"
"9035","http://www.wikidata.org/entity/Q16194422","Troy Balderson","B001306"
"9036","http://www.wikidata.org/entity/Q16195097","Gwen Graham","G000575"
"9037","http://www.wikidata.org/entity/Q16195304","Steve Russell","R000604"
"9038","http://www.wikidata.org/entity/Q16196834","Mike Bishop","B001293"
"9039","http://www.wikidata.org/entity/Q16197299","Mark Takai","T000473"
"9040","http://www.wikidata.org/entity/Q16197421","Bruce Westerman","W000821"
"9041","http://www.wikidata.org/entity/Q16199304","Andy Biggs","B001302"
"9042","http://www.wikidata.org/entity/Q16206735","Jennifer Wexton","W000825"
"9043","http://www.wikidata.org/entity/Q16213961","Thomas Garrett, Jr.","G000580"
"9044","http://www.wikidata.org/entity/Q16218474","Ruben Gallego","G000574"
"9045","http://www.wikidata.org/entity/Q16221257","Lee Zeldin","Z000017"
"9046","http://www.wikidata.org/entity/Q16221559","Michael San Nicolas","S001204"
"9047","http://www.wikidata.org/entity/Q16221742","Matt Gaetz","G000578"
"9048","http://www.wikidata.org/entity/Q16224587","Mark Green","G000590"
"9049","http://www.wikidata.org/entity/Q16240994","Buddy Carter","C001103"
"9050","http://www.wikidata.org/entity/Q16728087","Curt Clawson","C001102"
"9051","http://www.wikidata.org/entity/Q16731415","Debbie Lesko","L000589"
"9052","http://www.wikidata.org/entity/Q16731643","Barry Loudermilk","L000583"
"9053","http://www.wikidata.org/entity/Q16733285","Dan Newhouse","N000189"
"9054","http://www.wikidata.org/entity/Q16979824","Brian Babin","B001291"
"9055","http://www.wikidata.org/entity/Q16980175","John Ratcliffe","R000601"
"9056","http://www.wikidata.org/entity/Q16982345","David Trott","T000475"
"9057","http://www.wikidata.org/entity/Q17089502","Scott Taylor","T000477"
"9058","http://www.wikidata.org/entity/Q17160419","Dave Brat","B001290"
"9059","http://www.wikidata.org/entity/Q17386504","Gary Palmer","P000609"
"9060","http://www.wikidata.org/entity/Q17388892","Mark Walker","W000819"
"9061","http://www.wikidata.org/entity/Q18045052","Seth Moulton","M001196"
"9062","http://www.wikidata.org/entity/Q18211057","Elise Stefanik","S001196"
"9063","http://www.wikidata.org/entity/Q18619043","John Katko","K000386"
"9064","http://www.wikidata.org/entity/Q18631218","Tom MacArthur","M001193"
"9065","http://www.wikidata.org/entity/Q18631366","French Hill","H001072"
"9066","http://www.wikidata.org/entity/Q18631533","Carlos Curbelo","C001107"
"9067","http://www.wikidata.org/entity/Q18631846","Ryan Costello","C001106"
"9068","http://www.wikidata.org/entity/Q18639742","Will Hurd","H001073"
"9069","http://www.wikidata.org/entity/Q18683775","Ralph Abraham","A000374"
"9070","http://www.wikidata.org/entity/Q18683976","Rick W. Allen","A000372"
"9071","http://www.wikidata.org/entity/Q18684853","Rod Blum","B001294"
"9072","http://www.wikidata.org/entity/Q18686454","Garret Graves","G000577"
"9073","http://www.wikidata.org/entity/Q18739104","Stacey Plaskett","P000610"
"9074","http://www.wikidata.org/entity/Q18978140","Pramila Jayapal","J000298"
"9075","http://www.wikidata.org/entity/Q19321008","David Young","Y000066"
"9076","http://www.wikidata.org/entity/Q19757583","Don Bacon","B001298"
"9077","http://www.wikidata.org/entity/Q19880665","Mike Johnson","J000299"
"9078","http://www.wikidata.org/entity/Q20204915","Trent Kelly","K000388"
"9079","http://www.wikidata.org/entity/Q21662745","Nanette Barragán","B001300"
"9080","http://www.wikidata.org/entity/Q22096097","Guy Reschenthaler","R000610"
"9081","http://www.wikidata.org/entity/Q23772336","Tom Malinowski","M001203"
"9082","http://www.wikidata.org/entity/Q24458117","Warren Davidson","D000626"
"9083","http://www.wikidata.org/entity/Q24951316","Jahana Hayes","H001081"
"9084","http://www.wikidata.org/entity/Q25849505","Clay Higgins","H001077"
"9085","http://www.wikidata.org/entity/Q26157659","Drew Ferguson","F000465"
"9086","http://www.wikidata.org/entity/Q26436159","Ilhan Omar","O000173"
"9087","http://www.wikidata.org/entity/Q26899141","Lisa Blunt Rochester","B001303"
"9088","http://www.wikidata.org/entity/Q26923148","David Kustoff","K000392"
"9089","http://www.wikidata.org/entity/Q27733776","Jimmy Panetta","P000613"
"9090","http://www.wikidata.org/entity/Q27733792","Ted Budd","B001305"
"9091","http://www.wikidata.org/entity/Q27733851","Neal Dunn","D000628"
"9092","http://www.wikidata.org/entity/Q6814836","William P. Cutler","C001027"
"9093","http://www.wikidata.org/entity/Q6818955","Meredith Mallory","M000081"
"9094","http://www.wikidata.org/entity/Q6827209","Mial Eben Lilley","L000309"
"9095","http://www.wikidata.org/entity/Q6827861","Micah Brooks","B000883"
"9096","http://www.wikidata.org/entity/Q6829152","Michael Carver Trout","T000383"
"9097","http://www.wikidata.org/entity/Q6829632","Michael D. Harter","H000296"
"9098","http://www.wikidata.org/entity/Q6829914","Michael Donohoe","D000418"
"9099","http://www.wikidata.org/entity/Q6830018","Michael E. Driscoll","D000502"
"9100","http://www.wikidata.org/entity/Q6831315","Michael Hutchinson Jenks","J000092"
"9101","http://www.wikidata.org/entity/Q6831369","Michael J. Bradley","B000743"
"9102","http://www.wikidata.org/entity/Q6831507","Michael J. Stack","S000773"
"9103","http://www.wikidata.org/entity/Q6831736","Michael Joseph Muldowney","M001067"
"9104","http://www.wikidata.org/entity/Q6835447","Michael Woolston Ash","A000305"
"9105","http://www.wikidata.org/entity/Q6846090","Mike Bost","B001295"
"9106","http://www.wikidata.org/entity/Q6860312","Milo Goodrich","G000296"
"9107","http://www.wikidata.org/entity/Q6861172","Milton I. Southard","S000688"
"9108","http://www.wikidata.org/entity/Q6861525","Milton William Shreve","S000387"
"9109","http://www.wikidata.org/entity/Q6862199","Mimi Walters","W000820"
"9110","http://www.wikidata.org/entity/Q6869444","Josiah Gardner Abbott","A000007"
"9111","http://www.wikidata.org/entity/Q6902207","Monroe Henry Kulp","K000338"
"9112","http://www.wikidata.org/entity/Q6911580","Morgan B. Williams","W000530"
"9113","http://www.wikidata.org/entity/Q6911828","Morgan Ringland Wise","W000652"
"9114","http://www.wikidata.org/entity/Q6914720","Mortimer Fitzland Elliott","E000126"
"9115","http://www.wikidata.org/entity/Q6915715","Moses Bledso Corwin","C000790"
"9116","http://www.wikidata.org/entity/Q6915813","Moses Hayden","H000387"
"9117","http://www.wikidata.org/entity/Q6915817","Moses Hoagland","H000651"
"9118","http://www.wikidata.org/entity/Q6915877","Moses McClean","M000325"
"9119","http://www.wikidata.org/entity/Q6948421","Myron Benjamin Wright","W000767"
"9120","http://www.wikidata.org/entity/Q6965014","Napoleon B. Thistlewood","T000154"
"9121","http://www.wikidata.org/entity/Q6969044","Nathan Evans","E000255"
"9122","http://www.wikidata.org/entity/Q6969201","Nathan Leroy Strong","S001015"
"9123","http://www.wikidata.org/entity/Q6969471","Nathaniel Allen","A000140"
"9124","http://www.wikidata.org/entity/Q6969629","Nathaniel Garrow","G000085"
"9125","http://www.wikidata.org/entity/Q6969784","Nathaniel N. Craley Jr.","C000866"
"9126","http://www.wikidata.org/entity/Q6969903","Nathaniel W. Howell","H000867"
"9127","http://www.wikidata.org/entity/Q6990371","Nelson Barrere","B000174"
"9128","http://www.wikidata.org/entity/Q6990549","Nelson H. Van Vorhes","V000064"
"9129","http://www.wikidata.org/entity/Q6990574","Nelson I. Norton","N000155"
"9130","http://www.wikidata.org/entity/Q6990692","Nelson Platt Wheeler","W000340"
"9131","http://www.wikidata.org/entity/Q7002124","Noah Morgan Mason","M000224"
"9132","http://www.wikidata.org/entity/Q7002372","John T. Buckbee","B001020"
"9133","http://www.wikidata.org/entity/Q7002719","William H. Hinebaugh","H000633"
"9134","http://www.wikidata.org/entity/Q7020459","Newton W. Nutting","N000174"
"9135","http://www.wikidata.org/entity/Q7026280","Nicholas T. Kane","K000007"
"9136","http://www.wikidata.org/entity/Q7030289","Nicoll Fosdick","F000292"
"9137","http://www.wikidata.org/entity/Q7031517","Niels Juul","J000282"
"9138","http://www.wikidata.org/entity/Q7045294","Noadiah Johnson","J000164"
"9139","http://www.wikidata.org/entity/Q7045381","Noah Davis","D000126"
"9140","http://www.wikidata.org/entity/Q7052314","Norman Hall","H000063"
"9141","http://www.wikidata.org/entity/Q7052389","Norman Judd Gould","G000342"
"9142","http://www.wikidata.org/entity/Q7060665","Norton Prentiss Otis","O000130"
"9143","http://www.wikidata.org/entity/Q7079945","Ogden R. Reid","R000150"
"9144","http://www.wikidata.org/entity/Q7087376","Oliver A. Morse","M001013"
"9145","http://www.wikidata.org/entity/Q7087440","Oliver C. Comstock","C000664"
"9146","http://www.wikidata.org/entity/Q7087628","Oliver James Dickey","D000315"
"9147","http://www.wikidata.org/entity/Q7087731","Oliver P. Bolton","B000608"
"9148","http://www.wikidata.org/entity/Q7087756","Oliver Phelps","P000298"
"9149","http://www.wikidata.org/entity/Q7087912","Oliver W. Frey","F000382"
"9150","http://www.wikidata.org/entity/Q7103058","Orlando Burrell","B001136"
"9151","http://www.wikidata.org/entity/Q7104081","Orrin Dubbs Bleakley","B000552"
"9152","http://www.wikidata.org/entity/Q7104120","Orsamus B. Matteson","M000251"
"9153","http://www.wikidata.org/entity/Q7105236","Orville Hungerford","H000968"
"9154","http://www.wikidata.org/entity/Q7105252","Orville Robinson","R000351"
"9155","http://www.wikidata.org/entity/Q7105961","Oscar F. Moore","M000911"
"9156","http://www.wikidata.org/entity/Q7106091","Oscar Lawrence Jackson","J000024"
"9157","http://www.wikidata.org/entity/Q7110413","Robert McClory","M000340"
"9158","http://www.wikidata.org/entity/Q7114444","Owen D. Leib","L000230"
"9159","http://www.wikidata.org/entity/Q7114530","Owen Jones","J000245"
"9160","http://www.wikidata.org/entity/Q7114624","Owen Scott","S000183"
"9161","http://www.wikidata.org/entity/Q7138291","Parker Corning","C000785"
"9162","http://www.wikidata.org/entity/Q7146481","Patrick Farrelly","F000032"
"9163","http://www.wikidata.org/entity/Q7146542","Patrick Gaines Goode","G000278"
"9164","http://www.wikidata.org/entity/Q7146792","Patrick J. Boland","B000601"
"9165","http://www.wikidata.org/entity/Q7147176","Patrick McLane","M000536"
"9166","http://www.wikidata.org/entity/Q7149149","Paul Bartram Dague","D000004"
"9167","http://www.wikidata.org/entity/Q7150567","Paul F. Schenck","S000117"
"9168","http://www.wikidata.org/entity/Q7151515","Paul J. Sorg","S000679"
"9169","http://www.wikidata.org/entity/Q7152004","Paul Leidy","L000231"
"9170","http://www.wikidata.org/entity/Q7152365","Paul McHale","M000466"
"9171","http://www.wikidata.org/entity/Q7169142","Perley B. Johnson","J000167"
"9172","http://www.wikidata.org/entity/Q7171818","Pete Abele","A000011"
"9173","http://www.wikidata.org/entity/Q7171821","Pete Aguilar","A000371"
"9174","http://www.wikidata.org/entity/Q7172439","Peter A. Peyser","P000280"
"9175","http://www.wikidata.org/entity/Q7172441","Peter A. Porter","P000445"
"9176","http://www.wikidata.org/entity/Q7172443","Peter A. Quinn","Q000019"
"9177","http://www.wikidata.org/entity/Q7173130","Peter C. Granata","G000370"
"9178","http://www.wikidata.org/entity/Q7173784","Peter E. Costello","C000796"
"9179","http://www.wikidata.org/entity/Q7173908","Peter F. Mack, Jr.","M000020"
"9180","http://www.wikidata.org/entity/Q7174067","Peter Francis Hammond","H000131"
"9181","http://www.wikidata.org/entity/Q7174141","Peter G. Ten Eyck","T000126"
"9182","http://www.wikidata.org/entity/Q7174451","Peter H. Kostmayer","K000319"
"9183","http://www.wikidata.org/entity/Q7174682","Peter Hitchcock","H000647"
"9184","http://www.wikidata.org/entity/Q7174825","Peter Ihrie, Jr.","I000006"
"9185","http://www.wikidata.org/entity/Q7174860","Peter J. De Muth","D000225"
"9186","http://www.wikidata.org/entity/Q7175939","Peter Moore Speer","S000712"
"9187","http://www.wikidata.org/entity/Q7176081","Peter Newhard","N000068"
"9188","http://www.wikidata.org/entity/Q7182594","Philadelph Van Trump","V000060"
"9189","http://www.wikidata.org/entity/Q7183010","Philemon Beecher","B000306"
"9190","http://www.wikidata.org/entity/Q7183012","Philemon Bliss","B000560"
"9191","http://www.wikidata.org/entity/Q7183094","Philip A. Goodwin","G000302"
"9192","http://www.wikidata.org/entity/Q2218051","Samuel Byrns","B001219"
"9193","http://www.wikidata.org/entity/Q2218055","Samuel C. Major","M000074"
"9194","http://www.wikidata.org/entity/Q2218058","Samuel C. Sample","S000024"
"9195","http://www.wikidata.org/entity/Q2218073","Samuel Caruthers","C000210"
"9196","http://www.wikidata.org/entity/Q2218083","Samuel Clark","C000451"
"9197","http://www.wikidata.org/entity/Q2218091","Samuel Clesson Allen","A000146"
"9198","http://www.wikidata.org/entity/Q2218116","Samuel D. Burchard","B001071"
"9199","http://www.wikidata.org/entity/Q2218126","Samuel D. Purviance","P000577"
"9200","http://www.wikidata.org/entity/Q2218129","Samuel Dana","D000023"
"9201","http://www.wikidata.org/entity/Q2218150","Samuel Dibble","D000300"
"9202","http://www.wikidata.org/entity/Q2218156","Samuel Dinsmoor","D000357"
"9203","http://www.wikidata.org/entity/Q2218172","Samuel E. Hogg","H000705"
"9204","http://www.wikidata.org/entity/Q2218177","Samuel Earle","E000010"
"9205","http://www.wikidata.org/entity/Q2218180","Samuel Eddy","E000040"
"9206","http://www.wikidata.org/entity/Q2218221","Samuel F. Gove","G000347"
"9207","http://www.wikidata.org/entity/Q2218231","Samuel Farrow","F000036"
"9208","http://www.wikidata.org/entity/Q2218239","Samuel Fenton Cary","C000216"
"9209","http://www.wikidata.org/entity/Q2218248","Samuel Fowler","F000327"
"9210","http://www.wikidata.org/entity/Q2218253","Samuel Fowler","F000326"
"9211","http://www.wikidata.org/entity/Q2218298","Samuel G. Wright","W000769"
"9212","http://www.wikidata.org/entity/Q2218312","Samuel Goode","G000279"
"9213","http://www.wikidata.org/entity/Q2218316","Samuel Gordon Daily","D000006"
"9214","http://www.wikidata.org/entity/Q2218339","Samuel H. Walley","W000087"
"9215","http://www.wikidata.org/entity/Q2218344","Samuel H. Woodson","W000728"
"9216","http://www.wikidata.org/entity/Q2218348","Samuel Hammond","H000133"
"9217","http://www.wikidata.org/entity/Q2218405","Samuel J. Barrows","B000186"
"9218","http://www.wikidata.org/entity/Q2218411","Samuel Ingham","I000021"
"9219","http://www.wikidata.org/entity/Q2218413","Samuel J. Nicholls","N000088"
"9220","http://www.wikidata.org/entity/Q2218447","Samuel J. Gholson","G000149"
"9221","http://www.wikidata.org/entity/Q2218452","Samuel Joelah Tribble","T000366"
"9222","http://www.wikidata.org/entity/Q2218458","Samuel Johnson Pugh","P000564"
"9223","http://www.wikidata.org/entity/Q2218503","Samuel Knox","K000297"
"9224","http://www.wikidata.org/entity/Q2218524","Samuel L. Casey","C000229"
"9225","http://www.wikidata.org/entity/Q2218532","Samuel L. Warner","W000157"
"9226","http://www.wikidata.org/entity/Q2218571","Samuel Lilly","L000310"
"9227","http://www.wikidata.org/entity/Q2218595","Samuel Lyman","L000528"
"9228","http://www.wikidata.org/entity/Q2218598","Samuel M. Brinson","B000840"
"9229","http://www.wikidata.org/entity/Q2218601","Samuel M. Clark","C000452"
"9230","http://www.wikidata.org/entity/Q2218603","Samuel M. Stephenson","S000865"
"9231","http://www.wikidata.org/entity/Q2218628","Samuel Maclay","M000029"
"9232","http://www.wikidata.org/entity/Q2218630","Samuel Maxwell","M000270"
"9233","http://www.wikidata.org/entity/Q2218633","Samuel Mayall","M000278"
"9234","http://www.wikidata.org/entity/Q2218634","Samuel Mayes Arnell","A000286"
"9235","http://www.wikidata.org/entity/Q2218654","Samuel McClary Fite","F000160"
"9236","http://www.wikidata.org/entity/Q2218660","Samuel McKee","M000497"
"9237","http://www.wikidata.org/entity/Q2218711","Samuel P. Benson","B000390"
"9238","http://www.wikidata.org/entity/Q2218746","Samuel Peyton","P000284"
"9239","http://www.wikidata.org/entity/Q2218836","Samuel S. Conner","C000692"
"9240","http://www.wikidata.org/entity/Q2218866","Samuel Smith","S000608"
"9241","http://www.wikidata.org/entity/Q2218867","Samuel Snider","S000653"
"9242","http://www.wikidata.org/entity/Q2218882","Samuel T. Baird","B000055"
"9243","http://www.wikidata.org/entity/Q2218893","Samuel Tenney","T000127"
"9244","http://www.wikidata.org/entity/Q2218908","Samuel Tredwell Sawyer","S000093"
"9245","http://www.wikidata.org/entity/Q2218930","Samuel W. Peel","P000184"
"9246","http://www.wikidata.org/entity/Q2218935","Samuel W. Trotti","T000381"
"9247","http://www.wikidata.org/entity/Q2218970","Samuel William Smith","S000613"
"9248","http://www.wikidata.org/entity/Q2218974","Samuel Williams Inge","I000013"
"9249","http://www.wikidata.org/entity/Q2218989","Samuel Wright Mardis","M000128"
"9250","http://www.wikidata.org/entity/Q2221589","Sanford Kirkpatrick","K000237"
"9251","http://www.wikidata.org/entity/Q2260839","Scott DesJarlais","D000616"
"9252","http://www.wikidata.org/entity/Q2260923","Scott L. Klug","K000274"
"9253","http://www.wikidata.org/entity/Q2260927","Scott Leavitt","L000184"
"9254","http://www.wikidata.org/entity/Q2261433","Scotty Baesler","B000028"
"9255","http://www.wikidata.org/entity/Q2261935","Seaborn Reese","R000136"
"9256","http://www.wikidata.org/entity/Q2262244","Sean Patrick Maloney","M001185"
"9257","http://www.wikidata.org/entity/Q2262312","Seargent Smith Prentiss","P000511"
"9258","http://www.wikidata.org/entity/Q2268797","Selwyn Z. Bowman","B000705"
"9259","http://www.wikidata.org/entity/Q2271277","Arunah Metcalf","M000668"
"9260","http://www.wikidata.org/entity/Q2271292","Ezra C. Gross","G000494"
"9261","http://www.wikidata.org/entity/Q2271304","Joseph Bouck","B000659"
"9262","http://www.wikidata.org/entity/Q2271338","Elisha I. Winter","W000644"
"9263","http://www.wikidata.org/entity/Q2271915","David Abel Russell","R000524"
"9264","http://www.wikidata.org/entity/Q2271928","George William Palmer","P000039"
"9265","http://www.wikidata.org/entity/Q2271939","William Dietz","D000342"
"9266","http://www.wikidata.org/entity/Q2271969","Zebulon R. Shipherd","S000366"
"9267","http://www.wikidata.org/entity/Q2271981","Asa Adgate","A000056"
"9268","http://www.wikidata.org/entity/Q2272058","John Palmer","P000041"
"9269","http://www.wikidata.org/entity/Q2272102","Peter I. Borst","B000645"
"9270","http://www.wikidata.org/entity/Q2272121","John Savage","S000082"
"9271","http://www.wikidata.org/entity/Q2274572","John Bozman Kerr","K000137"
"9272","http://www.wikidata.org/entity/Q2274724","Seth C. Moffatt","M000837"
"9273","http://www.wikidata.org/entity/Q2274757","Seth Hastings","H000331"
"9274","http://www.wikidata.org/entity/Q2275395","Sewall S. Farwell","F000039"
"9275","http://www.wikidata.org/entity/Q2277720","Thomas C. Ripley","R000267"
"9276","http://www.wikidata.org/entity/Q2277729","Bernard Blair","B000522"
"9277","http://www.wikidata.org/entity/Q2277813","Edward Henry Carroll Long","L000414"
"9278","http://www.wikidata.org/entity/Q2277823","William Cost Johnson","J000180"
"9279","http://www.wikidata.org/entity/Q2277834","Thomas Ara Spence","S000720"
"9280","http://www.wikidata.org/entity/Q2277934","Shelley Sekula-Gibbs","S001166"
"9281","http://www.wikidata.org/entity/Q2278000","Shelton Leake","L000176"
"9282","http://www.wikidata.org/entity/Q2278133","Shepard Cary","C000217"
"9283","http://www.wikidata.org/entity/Q2278173","Shepherd Leffler","L000215"
"9284","http://www.wikidata.org/entity/Q2278398","Sherman Hoar","H000657"
"9285","http://www.wikidata.org/entity/Q2278430","Sherrard Clemens","C000502"
"9286","http://www.wikidata.org/entity/Q2278506","David L. Seymour","S000265"
"9287","http://www.wikidata.org/entity/Q2278523","Joseph Stewart Cottman","C000800"
"9288","http://www.wikidata.org/entity/Q2278603","Richard P. Herrick","H000541"
"9289","http://www.wikidata.org/entity/Q2279408","Shirley Neil Pettis","P000273"
"9290","http://www.wikidata.org/entity/Q2281638","Sid Morrison","M000999"
"9291","http://www.wikidata.org/entity/Q2281890","Sidney C. Roach","R000289"
"9292","http://www.wikidata.org/entity/Q3388776","Abijah Mann","M000099"
"9293","http://www.wikidata.org/entity/Q3388780","Chesselden Ellis","E000131"
"9294","http://www.wikidata.org/entity/Q3388789","Morris S. Miller","M000747"
"9295","http://www.wikidata.org/entity/Q3388801","Thomas J. Paterson","P000129"
"9296","http://www.wikidata.org/entity/Q3388808","John W. Cady","C000015"
"9297","http://www.wikidata.org/entity/Q3388833","Arphaxed Loomis","L000437"
"9298","http://www.wikidata.org/entity/Q3388847","John Paterson","P000101"
"9299","http://www.wikidata.org/entity/Q3389089","Nathan Soule","S000681"
"9300","http://www.wikidata.org/entity/Q3389097","Henry Markell","M000131"
"9301","http://www.wikidata.org/entity/Q3389103","Joseph Kirkland","K000235"
"9302","http://www.wikidata.org/entity/Q3389105","Ami Bera","B001287"
"9303","http://www.wikidata.org/entity/Q3389146","Benedict Arnold","A000287"
"9304","http://www.wikidata.org/entity/Q3408461","Robert S. Hale","H000037"
"9305","http://www.wikidata.org/entity/Q3408719","John Wells","W000284"
"9306","http://www.wikidata.org/entity/Q3408744","Hugh White","W000375"
"9307","http://www.wikidata.org/entity/Q3408766","Paul Cook","C001094"
"9308","http://www.wikidata.org/entity/Q3434877","Robert C. Schenck","S000118"
"9309","http://www.wikidata.org/entity/Q3435918","Robert H. Michel","M000692"
"9310","http://www.wikidata.org/entity/Q3437091","Robin Kelly","K000385"
"9311","http://www.wikidata.org/entity/Q3448772","Markwayne Mullin","M001190"
"9312","http://www.wikidata.org/entity/Q3453498","Russell Sage","S000013"
"9313","http://www.wikidata.org/entity/Q3460808","William Ryan","R000561"
"9314","http://www.wikidata.org/entity/Q3460826","Thomas J. Van Alstyne","V000013"
"9315","http://www.wikidata.org/entity/Q3460833","James S. Smart","S000504"
"9316","http://www.wikidata.org/entity/Q3460881","John Rogers","R000397"
"9317","http://www.wikidata.org/entity/Q3460889","Michael N. Nolan","N000126"
"9318","http://www.wikidata.org/entity/Q3460933","John Mosher Bailey","B000042"
"9319","http://www.wikidata.org/entity/Q3460936","Charles H. Adams","A000033"
"9320","http://www.wikidata.org/entity/Q3461183","Orange Ferriss","F000093"
"9321","http://www.wikidata.org/entity/Q3461192","Terence J. Quinn","Q000020"
"9322","http://www.wikidata.org/entity/Q3466996","Eric Swalwell","S001193"
"9323","http://www.wikidata.org/entity/Q3476256","Scott Wike Lucas","L000493"
"9324","http://www.wikidata.org/entity/Q3487172","Anthony Gonzalez","G000588"
"9325","http://www.wikidata.org/entity/Q3510629","Floyd H. Flake","F000184"
"9326","http://www.wikidata.org/entity/Q3511361","William H. Gray","G000402"
"9327","http://www.wikidata.org/entity/Q3511738","Cardiss Collins","C000634"
"9328","http://www.wikidata.org/entity/Q3514907","Steven Horsford","H001066"
"9329","http://www.wikidata.org/entity/Q3525101","Thomas Ewing, Jr.","E000280"
"9330","http://www.wikidata.org/entity/Q3528567","David Valadao","V000129"
"9331","http://www.wikidata.org/entity/Q3538195","Walter Gresham Andrews","A000250"
"9332","http://www.wikidata.org/entity/Q3539405","John Q. Underhill","U000008"
"9333","http://www.wikidata.org/entity/Q3539454","John J. O'Connor","O000030"
"9334","http://www.wikidata.org/entity/Q3539740","William L. Ward","W000144"
"9335","http://www.wikidata.org/entity/Q3539761","Cornelius Amory Pugsley","P000565"
"9336","http://www.wikidata.org/entity/Q3539766","Benjamin L. Fairchild","F000004"
"9337","http://www.wikidata.org/entity/Q3562259","John M. Murphy","M001098"
"9338","http://www.wikidata.org/entity/Q3562326","James J. Murphy","M001094"
"9339","http://www.wikidata.org/entity/Q3562350","James H. Fay","F000051"
"9340","http://www.wikidata.org/entity/Q3568477","William Cabell Rives","R000285"
"9341","http://www.wikidata.org/entity/Q3568533","William D. Kelley","K000062"
"9342","http://www.wikidata.org/entity/Q3568725","William Irvine","I000035"
"9343","http://www.wikidata.org/entity/Q3577073","Julia Brownley","B001285"
"9344","http://www.wikidata.org/entity/Q3601035","Jim Bridenstine","B001283"
"9345","http://www.wikidata.org/entity/Q3610119","Silas Halsey","H000090"
"9346","http://www.wikidata.org/entity/Q3610482","John Harris","H000245"
"9347","http://www.wikidata.org/entity/Q3610505","Jehiel H. Halsey","H000088"
"9348","http://www.wikidata.org/entity/Q3610528","Nicoll Halsey","H000089"
"9349","http://www.wikidata.org/entity/Q3620422","Tony Cardenas","C001097"
"9350","http://www.wikidata.org/entity/Q3639996","Bill Paxon","P000148"
"9351","http://www.wikidata.org/entity/Q3646340","Bud Shuster","S000394"
"9352","http://www.wikidata.org/entity/Q3660859","Rutger B. Miller","M000751"
"9353","http://www.wikidata.org/entity/Q3661072","Henry A. Foster","F000304"
"9354","http://www.wikidata.org/entity/Q3661160","Aaron Hackley","H000006"
"9355","http://www.wikidata.org/entity/Q3661182","Westel Willoughby","W000565"
"9356","http://www.wikidata.org/entity/Q3661414","Thomas Leonard Owens","O000160"
"9357","http://www.wikidata.org/entity/Q3661451","Mitchell Jenkins","J000086"
"9358","http://www.wikidata.org/entity/Q3672666","Gloria Negrete McLeod","N000187"
"9359","http://www.wikidata.org/entity/Q3700962","Abraham P. Grant","G000380"
"9360","http://www.wikidata.org/entity/Q3700968","Charles S. Benton","B000394"
"9361","http://www.wikidata.org/entity/Q3700979","George Petrie","P000266"
"9362","http://www.wikidata.org/entity/Q3700985","David P. Brewster","B000814"
"9363","http://www.wikidata.org/entity/Q3701309","Joel Turrill","T000435"
"9364","http://www.wikidata.org/entity/Q3701862","Socrates N. Sherman","S000350"
"9365","http://www.wikidata.org/entity/Q3701873","Walter A. Wood","W000705"
"9366","http://www.wikidata.org/entity/Q3701880","Alexander H. Buell","B001038"
"9367","http://www.wikidata.org/entity/Q3701910","Martin I. Townsend","T000336"
"9368","http://www.wikidata.org/entity/Q3701916","Bishop Perkins","P000227"
