,WikidataID,itemLabel,sitelinks
2094,Q58308,Rufus George Bousquet,2
2095,Q60954,Heinrich Joseph Maximilian Johann Maria von Brentano di Tremezzo,29
2096,Q61299,Zinaida Greceanii,43
2097,Q38823,Al-Mussavi Ruhollah Al-Khomeini,122
2098,Q38823,Humeynî,122
2099,Q38823,Imam Khomeini,122
2100,Q38823,Khomeini,122
2101,Q38823,Ruḥ Allah Khumayni,122
2102,Q38823,Ruhollah Khomeini o Jomeini,122
2103,Q38823,Sayyid Ruhollah Musavi Khomeini,122
2104,Q58244,Haja Zainab Hawa Bangura,21
2105,Q58246,Theodore Brent Symonette,5
2106,Q58248,Sir Louis Hilton Straker,8
2107,Q58248,Sir Louis Hilton Straker,8
2108,Q58248,Sir Louis Hilton Straker,8
2109,Q58248,Sir Louis Hilton Straker,8
2110,Q58252,Jose Brito,7
2111,Q58262,Samuel Santos Lopez,8
2112,Q58264,Dr. Dipu Moni,12
2113,Q58269,Eta Elizabeth Banda,8
2114,Q58271,Lutfo Ephraim Dlamini,3
2115,Q58274,Adnan Hassan Mansour,9
2116,Q58276,Jean-Paul Ngoupande,9
2117,Q58280,Didier Eric Burkhalter,42
2118,Q58282,"William Jefferson Hague, Baron Hague of Richmond",44
2119,Q58600,German Emperor Frederick III,69
2120,Q58600,German Emperor Friedrich III,69
2121,Q58600,Kaiser des Deutschen Reichs Friedrich III,69
2122,Q58600,Kaiser Friedrich Deutsches Reich,69
2123,Q58600,keizer van Duitsland Friedrich III,69
2124,Q58600,King of Prussia and Emperor of Germany Frederick III,69
2125,Q58600,Kronprinz Friedrich Wilhelm,69
2126,Q59315,Patrick Joseph Leahy,41
2127,Q59315,Pat Leahy,41
2128,Q59315,Patrick J. Leahy,41
2129,Q59335,Gaetano Victor Molinari,8
2130,Q59335,Guy Molinari,8
2131,Q59335,Guy V. Molinari,8
2132,Q59434,Luʼayy al-Atāsī,19
2133,Q59445,John G. Utterback,5
2134,Q59471,Adib al-Shishakli,26
2135,Q177159,Charles August Kading,5
2136,Q177182,Sixto Duran,39
2137,Q177182,Sixto Durán,39
2138,Q177182,Sixto Duran Ballen,39
2139,Q177350,Jacob Cox,13
2140,Q177712,Bjorn Thordarson,17
2141,Q177712,Björn Thórdarson,17
2142,Q177917,Nagy Imre,71
2143,Q177917,Nagy Imre,71
2144,Q177917,Nagy Imre,71
2145,Q177917,Nagy Imre,71
2146,Q177973,Joshua Gilman Hall,5
2147,Q178086,Benjamin Clark Hilliard,6
2148,Q59691,Noureddin Mustafa Ali al-Atassi,26
2149,Q59691,Nūr al-Dīn al-Atāsī,26
2150,Q59930,Hāshim al-Atāsī,26
2151,Q59981,Shukrī al-Quwwatlī,31
2152,Q60114,Antonio dos Santos Ramalho Eanes,38
2153,Q60114,António dos Santos Ramalho Eanes,38
2154,Q60114,Antonio Ramalho Eanes,38
2155,Q186666,Santiago Casares y Quiroga,21
2156,Q186931,Frank Ignace Georgette Vandenbroucke,11
2157,Q187037,Kevin Wayne Yoder,12
2158,Q187413,Uribe,56
2159,Q187413,Álvaro Uribe,56
2160,Q58223,Oldemiro Baloi,12
2161,Q58223,Oldemiro Julio Marques Baloi,12
2162,Q58227,Mohlabi Kenneth Tsekoa,4
2163,Q58231,Peter Charles David,6
2164,Q58233,HRH Mohamed Bolkiah,9
2165,Q58233,Mohamed Bolkiah,9
2166,Q58233,Mohamed Bolkiah ibni Omar Ali Saifuddien III,9
2167,Q58238,Carolyn Allison Rodrigues-Birkett,12
2168,Q58240,Sam Kahamba Kutesa,10
2169,Q57521,HE Ali Bongo Ondimba,71
2170,Q57521,HE Ali Bongo Ondimba,71
2171,Q57521,HE Ali Bongo Ondimba,71
2172,Q57521,HE Ali Bongo Ondimba,71
2173,Q57523,Aku,35
2174,Q191014,Isabel Martinez de Peron,70
2175,Q58185,Zacarias Albano da Costa,8
2176,Q58186,Phandu Tombola Chaka Skelemani,7
2177,Q188985,Ramon Castillo,25
2178,Q189139,Ioannis Metaksas,50
2179,Q189139,İoannis Metaksas,50
2180,Q187451,David Lane Powers,5
2181,Q187516,Zell Bryan Miller,23
2182,Q187697,Papa Doc,57
2183,Q187756,Fred E. Lewis,5
2184,Q188408,Chen Shijun,32
2185,Q188424,George Washington Dunlap,4
2186,Q180635,Ira G. Hersey,6
2187,Q180795,Hujjat al-Islam M. Khatami,109
2188,Q65917,Friedrich Wilhelm Reinhold Pieck,53
2189,Q66107,Kissinger,123
2190,Q66107,Heinz Alfred Kissinger,123
2191,Q66107,Heinz Kissinger,123
2192,Q66107,Henry A. Kissinger,123
2193,Q66107,Henry Alfred Kissinger,123
2194,Q58311,Avigdor Liberman,54
2195,Q58311,Evet Lieberman,54
2196,Q58311,Evet Lvovich Lieberman,54
2197,Q58312,Ruslan Aitbaevich Kazakbayev,8
2198,Q58327,Lawyer Mumuni,6
2199,Q58327,Mohammed Mumuni,6
2200,Q58600,Frederick III,69
2201,Q58600,Crown Prince of Prussia Friedrich Wilhelm,69
2202,Q58600,Deutscher Kaiser und König von Preußen Friedrich III.,69
2203,Q58600,empereur d'Allemagne Frédéric III,69
2204,Q58600,"Frederick III, German Emperor",69
2205,Q58600,Friedrich III,69
2206,Q58600,Friedrich Wilhelm Nikolaus Karl,69
2207,Q37181,Luis Inácio Lula da Silva 1,141
2208,Q37610,Ben-Gurion,123
2209,Q37610,David Grün,123
2210,Q57530,Gurbanguly Malikguliyevich Berdimuhamedov,90
2211,Q57530,Gurbanguly Malikgulyyevich Berdimuhamedov,90
2212,Q57530,Gurbanguly Mälikgulyýewiç Berdimuhamedow,90
2213,Q182812,Frederick Clement Stevens,5
2214,Q182848,Rene Schick,15
2215,Q182848,Rene Schick,15
2216,Q182848,Rene Schick,15
2217,Q182848,Rene Schick,15
2218,Q182848,René Schick Gutiérrez,15
2219,Q182848,René Schick Gutiérrez,15
2220,Q182848,René Schick Gutiérrez,15
2221,Q182848,René Schick Gutiérrez,15
2222,Q182921,Reza Shah Pahlavi,72
2223,Q182921,Rezā Khan,72
2224,Q182921,Rezā Shāh,72
2225,Q182921,"Reza Shah Pahlavi, Shah of Iran",72
2226,Q179871,Eisaku Sato,80
2227,Q179871,Eisaku Sato,80
2228,Q179871,Eisaku Sato,80
2229,Q179871,Eisaku Sato,80
2230,Q179871,Eisaku Satou,80
2231,Q179871,Eisaku Satou,80
2232,Q179871,Eisaku Satou,80
2233,Q179871,Eisaku Satou,80
2234,Q179915,Benjamin Harris,5
2235,Q179915,B. W. Harris,5
2236,Q179915,Benjamin Winslow Harris,5
2237,Q180232,Thomas Manson Norwood,8
2238,Q180334,N. B. Borden,6
2239,Q180334,Nathaniel Borden,6
2240,Q180334,Nathaniel Briggs Borden,6
2241,Q180383,Helen E. Clark,72
2242,Q180383,Helen Elizabeth Clark,72
2243,Q180383,The Right Honourable Helen Elizabeth Clark,72
2244,Q181606,Stylianos Mavromichalis,14
2245,Q75853,Jorge R. Videla,71
2246,Q75853,Jorge Rafael Videla Redondo,71
2247,Q75853,Jorge Videla,71
2248,Q76127,Ahmed Sukarno,111
2249,Q76127,Achmad Soekarno,111
2250,Q76127,Achmad Sukarno,111
2251,Q76127,Achmad Sukharno,111
2252,Q76127,Ahmad Soekarno,111
2253,Q76127,Ahmad Sukarno,111
2254,Q76127,Ahmad Sukharno,111
2255,Q76127,Ahmed Soekarno,111
2256,Q76127,Ahmed Sukharno,111
2257,Q76127,Bung Karno,111
2258,Q76127,Koesno Sosrodihardjo,111
2259,Q76127,Kusno Sosrodihardjo,111
2260,Q76127,Soekarno,111
2261,Q63827,Karmal,50
2262,Q63831,Amin,50
2263,Q63831,Amin,50
2264,Q63831,Amin,50
2265,Q63831,Amin,50
2266,Q64449,John Jones Roane,4
2267,Q64458,Augustus Alexandria Chapman,4
2268,Q64485,John Jacob Wood,4
2269,Q64788,Harold Charles Ostertag,4
2270,Q64790,Henry Alonzo Edmundson,4
2271,Q64798,Edwards Lucas,4
2272,Q65126,Gregor Florian Gysi,37
2273,Q76179,H.E. Ms. Megawati Soekarno Putri,82
2274,Q76297,Adam Malik Batubara,26
2275,Q76437,Großadmiral Dönitz,84
2276,Q36023,John Calvin Coolidge,147
2277,Q36023,President Coolidge,147
2278,Q36023,C. Coolidge,147
2279,Q36023,J. C. Coolidge,147
2280,Q36023,John Calvin Coolidge Jr.,147
2281,Q191375,Sheikh Mujib,87
2282,Q191974,Raymond Nicolas Landry Poincaré,71
2283,Q192361,Ranieri Mazzilli,34
2284,Q188783,Moshe Daian,69
2285,Q188974,Pedro Eugenio Aramburu Silveti,31
2286,Q189197,"Joseph Raymond ""Joe"" McCarthy",69
2287,Q189197,Joseph Raymond McCarthy,69
2288,Q189732,Leonid Makarovych Kravchuk,77
2289,Q32718,Richard Hanna,14
2290,Q32718,Richard Louis Hanna,14
2291,Q32722,Christopher Gibson,11
2292,Q32722,Christopher Patrick Gibson,11
2293,Q32726,Michael Gerard Grimm,14
2294,Q180795,Lieutenant general M. Khatami,109
2295,Q181083,John Smith Phelps,7
2296,Q181121,Daniel Larned Davis Granger,7
2297,Q181383,Dr Mahathir bin Mohamad,116
2298,Q181383,Dr Mahathir Mohamad,116
2299,Q181383,Dr. Mahathir,116
2300,Q181383,Dr. Mahathir bin Mohamad,116
2301,Q181383,Mahathir bin Mohamad,116
2302,Q181383,Tun Dr Mahathir Mohamad,116
2303,Q181383,Tun Dr. Mahathir Mohamad,116
2304,Q57539,Otto Perez Molina,46
2305,Q57543,Sprent Arumogo Dabwido,28
2306,Q57543,Sprent Jared Brent Arumogo Dabwido,28
2307,Q57545,Rajkeswur Purryag,24
2308,Q57553,Mohammed VI of Morocco,98
2309,Q180390,"Thomas Dale ""Tom"" DeLay",20
2310,Q180390,Thomas Dale DeLay,20
2311,Q180501,David Hopkins,5
2312,Q180501,David William Hopkins,5
2313,Q180588,Georgy Maximilianovich Malenkov,80
2314,Q191060,Jose Manuel Zelaya,57
2315,Q57488,Jakaya M. Kikwete,54
2316,Q57488,Jakaya M. Kikwete,54
2317,Q57488,Jakaya M. Kikwete,54
2318,Q57488,Jakaya M. Kikwete,54
2319,Q57491,Ricardo Alberto Martinelli Berrocal,45
2320,Q57634,Hashim Thaci,71
2321,Q57641,Orban Viktor,102
2322,Q57641,Orbán Viktor,102
2323,Q57641,Orban Viktor Mihaly,102
2324,Q57641,Orbán Viktor Mihály,102
2325,Q57641,Viktor Mihaly Orban,102
2326,Q57641,Viktor Mihály Orbán,102
2327,Q57641,Viktor Orban,102
2328,Q57594,Prince Wilhelm of Wied,35
2329,Q57594,Skanderbeg II,35
2330,Q57594,Vidi I,35
2331,Q57594,Vilhelm Vidi,35
2332,Q57667,Desi Bouterse,60
2333,Q39464,Brother Number One,120
2334,Q39464,Saloth Sar,120
2335,Q184267,Andrei Andreyevich Gromyko,73
2336,Q191123,Levi Eschol,55
2337,Q191123,Levi Shkolnik,55
2338,Q191337,Ferenc Gyurcsany,54
2339,Q191375,Bangabandhu,87
2340,Q76156,B. J. Habibie,65
2341,Q76156,B.J. Habibie,65
2342,Q76156,BJ Habibie,65
2343,Q76156,Habibie,65
2344,Q76167,Gus Dur,66
2345,Q76179,Diah Permata Megawati Setiawati Sukarnoputri,82
2346,Q76179,Ibu Mega,82
2347,Q76179,Mbak Mega,82
2348,Q76179,Megawati Sukarnoputri,82
2349,Q76179,Megawati Taufik Kiemas,82
2350,Q192512,Mengistu,65
2351,Q192780,King Abdullah,65
2352,Q192780,King Abdullah,65
2353,Q192780,King Abdullah,65
2354,Q192780,King Abdullah,65
2355,Q192780,'Abdallah I,65
2356,Q192780,'Abdallah I,65
2357,Q192780,'Abdallah I,65
2358,Q192780,'Abdallah I,65
2359,Q192780,King Abdullah I,65
2360,Q192780,King Abdullah I,65
2361,Q192780,King Abdullah I,65
2362,Q192780,King Abdullah I,65
2363,Q183043,James Augustus Johnson,5
2364,Q183059,Thomas T. Crittenden,6
2365,Q183164,Samuel Washington Arnold,7
2366,Q183164,Wat Arnold,7
2367,Q183187,King Fahd,73
2368,Q183187,Fahd,73
2369,Q181665,António Agostinho Neto,67
2370,Q181727,William G. Brownlow,12
2371,Q181727,William Gannaway Brownlow,12
2372,Q182035,R. A. Butler,22
2373,Q182035,Richard Austen Butler,22
2374,Q57558,I. A. Karimov,93
2375,Q57558,Islam Abduganiyevich Karimov,93
2376,Q39593,"Clement Leroy ""Butch"" Otter",26
2377,Q39593,Clement Leroy Otter,26
2378,Q39593,Clement Otter,26
2379,Q39593,Governor Butch Otter,26
2380,Q39718,Joseph Robert Kerrey,22
2381,Q40427,Shere Ali,31
2382,Q39524,Gamal Abd al-Nasser,120
2383,Q39524,Gamal Abd al-Nasser,120
2384,Q39524,Gamal Abd al-Nasser,120
2385,Q39524,Gamal Abd al-Nasser,120
2386,Q39524,Gamal abd an-Nassir,120
2387,Q39524,Gamal abd an-Nassir,120
2388,Q39524,Gamal abd an-Nassir,120
2389,Q39524,Gamal abd an-Nassir,120
2390,Q39524,Gamal Abd el-Nasser,120
2391,Q39524,Gamal Abd el-Nasser,120
2392,Q39524,Gamal Abd el-Nasser,120
2393,Q39524,Gamal Abd el-Nasser,120
2394,Q39524,Gamal Abdel Nasser Hussein,120
2395,Q39524,Gamal Abdel Nasser Hussein,120
2396,Q39524,Gamal Abdel Nasser Hussein,120
2397,Q39524,Gamal Abdel Nasser Hussein,120
2398,Q39524,Jamal Abd an-Nasir,120
2399,Q39524,Jamal Abd an-Nasir,120
2400,Q39524,Jamal Abd an-Nasir,120
2401,Q39524,Jamal Abd an-Nasir,120
2402,Q39524,Jamāl ʻAbd al-Nāṣir,120
2403,Q39524,Jamāl ʻAbd al-Nāṣir,120
2404,Q39524,Jamāl ʻAbd al-Nāṣir,120
2405,Q39524,Jamāl ʻAbd al-Nāṣir,120
2406,Q39524,Jamāl ʻAbd al-Nāṣir Ḥusayn,120
2407,Q39524,Jamāl ʻAbd al-Nāṣir Ḥusayn,120
2408,Q39524,Jamāl ʻAbd al-Nāṣir Ḥusayn,120
2409,Q39524,Jamāl ʻAbd al-Nāṣir Ḥusayn,120
2410,Q193009,Frank Kellogg,57
2411,Q193062,Raul Alfonsin,63
2412,Q193062,Raul Alfonsin Foulknes,63
2413,Q193062,Raul Ricardo Alfonsin,63
2414,Q193062,Raúl Ricardo Alfonsín,63
2415,Q190071,Muhammad Ayub Khan,62
2416,Q60150,Karl Joseph Wirth,49
2417,Q60206,Arik Sharon,115
2418,Q69319,Gov. John Kasich,41
2419,Q69319,Gov. John Kasich Jr.,41
2420,Q69319,Gov. John R. Kasich Jr.,41
2421,Q69319,Gov. John Richard Kasich,41
2422,Q69319,Gov. John Richard Kasich Jr.,41
2423,Q69319,Governor John Kasich,41
2424,Q69319,Governor John Kasich Jr.,41
2425,Q69319,Governor John R. Kasich,41
2426,Q69319,Governor John R. Kasich Jr.,41
2427,Q69319,Governor John Richard Kasich,41
2428,Q69319,Governor John Richard Kasich Jr.,41
2429,Q69319,John Kasich Jr.,41
2430,Q69319,John R. Kasich,41
2431,Q69319,John R. Kasich Jr.,41
2432,Q69319,John Richard Kasich,41
2433,Q69319,John Richard Kasich Jr.,41
2434,Q70581,Philipp Heinrich Scheidemann,51
2435,Q71766,Steven Harvey Schiff,9
2436,Q71863,John Tanner,13
2437,Q71863,John Sumners Tanner,13
2438,Q72498,Enrico Anthony Lazio,13
2439,Q72856,Rudolf Kirchschlager,45
2440,Q73382,Moritz Ferdinand Freiherr von Bissing,13
2441,Q73382,"Moritz Ferdinand, Freiherr von Bissing",13
2442,Q73415,Freiherr Ludwig von Falkenhausen,16
2443,Q40495,Musharraf,110
2444,Q40495,Perves Musharraf,110
2445,Q40495,Parvez Musharraf,110
2446,Q40495,Parvez Muśharraf,110
2447,Q192634,Halkçı Ecevit,64
2448,Q192634,Kıbrıs Fatihi,64
2449,Q192634,Mustafa Bülent Ecevit,64
2450,Q192667,Manuel Antonio Noriega Moreno,63
2451,Q57625,Sali Ram Berisha,68
2452,Q57627,Ivan Janez Janša,70
2453,Q57627,Ivan Janša,70
2454,Q57627,Janez (Ivan) Janša,70
2455,Q57597,Portia Lucretia Simpson-Miller,44
2456,Q57602,Winston Baldwin Spencer,35
2457,Q183430,John Richard Walsh,5
2458,Q183581,Noer Hassan Wirajuda,12
2459,Q183586,Harold Gerard Mosier,5
2460,Q183703,Franjo Tudjman,75
2461,Q183703,Franjo Tudman,75
2462,Q78492,TGM,89
2463,Q78492,Masaryk,89
2464,Q78492,T. G. Masaryk,89
2465,Q78492,Thomas Masaryk,89
2466,Q78492,Tomas Garrigue Masaryk,89
2467,Q78492,Tomás Garrigue Masaryk,89
2468,Q78492,Tomáš Jan Masaryk,89
2469,Q78492,Tomáš Masaryk,89
2470,Q182441,Alfonso Antonio Portillo Cabrera,28
2471,Q182543,William Johnson,19
2472,Q182551,David Lee Camp,13
2473,Q182642,John Herschel Glenn Jr.,82
2474,Q182701,Jules Armand Stanislas Dufaure,32
2475,Q182701,Jules Dufaure,32
2476,Q182788,"Newton Leroy ""Newt"" Gingrich",58
2477,Q182788,Newton Leroy Gingrich,58
2478,Q39524,Nasser,120
2479,Q39524,Nasser,120
2480,Q39524,Nasser,120
2481,Q39524,Nasser,120
2482,Q184650,Donald Henry Rumsfeld,86
2483,Q40722,Dilma Vana Rousseff,128
2484,Q40787,Nicholas II,124
2485,Q40787,Alexandrovich Romanov,124
2486,Q40787,Emperor Nicholas II,124
2487,Q40787,Emperor Nicholas II Alexandrovich,124
2488,Q40787,Emperor Nicholas II of Russia,124
2489,Q40787,"Nicholas II, Emperor of Russia",124
2490,Q40787,Saint Nicholas II of Russia,124
2491,Q40787,Tsar Nicholas II of Russia,124
2492,Q40787,Tsar Nikolai II of Russia,124
2493,Q192377,João Baptista Figueiredo,46
2494,Q183297,Mustafa İsmet İnönü,78
2495,Q74337,Thomas M. Bayly,3
2496,Q74355,Christopher Henderson Clark,3
2497,Q74517,Thomas Birdsall Jackson,5
2498,Q74554,C. D. Colden,5
2499,Q74554,Cadwallader D. Colden,5
2500,Q74653,Andrew Steele Fulton,5
2501,Q74861,Tanin Kraivixien,26
2502,Q74861,Thanin Kraivichien,26
2503,Q74968,William Armisted Burwell,5
2504,Q74984,Severn Eyre Parker,3
2505,Q75174,Charles Adams,22
2506,Q75174,Charles Francis Adams,22
2507,Q75174,Charles F. Adams,22
2508,Q75174,C. F. Adams,22
2509,Q69103,King of morocco,66
2510,Q192818,Benedetto Craxi,65
2511,Q192894,Miguel Primo de Rivera y Orbaneja,59
2512,Q193009,Frank Billings Kellogg,57
2513,Q39180,Giorgos Vasos Vassiliou,33
2514,Q198301,Edward Hart,5
2515,Q198301,Edward Joseph Hart,5
2516,Q198304,John Allen,5
2517,Q198307,John Cowper Gray,4
2518,Q198313,Shahid Ziaur Rahman,42
2519,Q199617,Abreu Sodre,2
2520,Q199827,Murat V,67
2521,Q200085,"Don Pietro Giuseppe Vittorio Luigi Badoglio, 1.Duca di Addis Abeba, Marchese del Sabotino",66
2522,Q200085,"Pietro Badoglio, 1st Duke of Addis Abeba, 1st Marquess of Sabotino",66
2523,Q80924,Walter Guevara,22
2524,Q80924,Walter Guevara,22
2525,Q80924,Walter Guevara,22
2526,Q80924,Walter Guevara,22
2527,Q81144,Petar Toshev Mladenov,35
2528,Q81144,Petar Toshev Mladenov,35
2529,Q81144,Petar Toshev Mladenov,35
2530,Q81144,Petar Toshev Mladenov,35
2531,Q41117,Kim Il-sŏng,152
2532,Q41178,Haile Selassie,109
2533,Q41178,Ras Tafari,109
2534,Q41178,Tafari Makonnen,109
2535,Q40589,Keith Maurice Ellison,33
2536,Q40628,Tammy Suzanne Green Baldwin,33
2537,Q40649,Cristina Fernandez,116
2538,Q40649,Cristina Fernández,116
2539,Q40649,Cristina Fernandez de Kirchner,116
2540,Q40649,Cristina Kirchner,116
2541,Q81638,Valentin Paniagua,37
2542,Q81638,Valentín Paniagua Corazao,37
2543,Q82006,Dizzy,132
2544,Q82006,"Benjamin Disraeli, Earl of Beaconsfield",132
2545,Q82006,Lord Beaconsfield,132
2546,Q82006,1st Earl of Beaconsfield Benjamin Disraeli,132
2547,Q82006,"Benjamin, Earl of Beaconsfield Disraeli",132
2548,Q82006,"Benjamin, Earl of Beaconsfield, Viscount Hughenden of Hughenden Disraeli",132
2549,Q77156,Konstantin Fehrenbach,48
2550,Q77179,Carl Josef Wilhelm Cuno,47
2551,Q77179,Wilhelm Carl Josef Cuno,47
2552,Q202006,President Olusegun Obasanjo,60
2553,Q202006,Olesegun Obasanjo,60
2554,Q194541,Jacob Henry Bromwell,4
2555,Q194654,Dirk Uipko Stikker,19
2556,Q194711,Green B. Samuels,4
2557,Q194711,Green Samuels,4
2558,Q194722,Henry Murphy,6
2559,Q194722,Henry Cruse Murphy,6
2560,Q194745,Herman Philip Goebel,5
2561,Q194773,Ambrose Everett Burnside Stephens,6
2562,Q194776,William Starr Miller I,4
2563,Q194779,Alfred Gaither Allen,6
2564,Q195762,Juan Jose Torres,25
2565,Q195762,Juan Jose Torres Gonzalez,25
2566,Q195762,Juan José Torres González,25
2567,Q83171,Alexander II,99
2568,Q82221,Stuyvesant Wainwright II,6
2569,Q82239,Elbert Sevier Martin,4
2570,Q82423,George Joseph Hochbrueckner,6
2571,Q82431,Congressman Francis Walker,5
2572,Q82481,William Stephen Morgan,5
2573,Q82484,James Graham Clinton,7
2574,Q82593,Jose Figueres,27
2575,Q82593,José María Figueres,27
2576,Q82593,Jose Maria Figueres Olsen,27
2577,Q82918,Saparmurat Atayevich Niyazov,86
2578,Q82918,Saparmurat Niyazov,86
2579,Q82918,Saparmyrat Ataýewiç Nyýazow,86
2580,Q193874,Mohammed Al-Khamis ben Youssef ben Hassan Al-Alaoui,48
2581,Q193874,Mohammed al-Khamis ben Yusef ben Hassan al-Alawi,48
2582,Q193874,Mohammed al-Khamis bin Yusef bin Hassan al-Alawi,48
2583,Q193874,Sidi Mohammed ben Yusef,48
2584,Q193874,Mohamad V of Morocco,48
2585,Q193968,Omar,63
2586,Q57673,al-Maliki,61
2587,Q57673,Nouri Kamil Mohammed Hasan al-Maliki,61
2588,Q57673,Nouri Kamil Muhammad-Hasan al-Maliki,61
2589,Q57675,Datuk Najib Tun Razak,72
2590,Q57675,Mohd Najib Bin Tun Abdul Razak,72
2591,Q57670,Pu,78
2592,Q57673,Abu Esraa,61
2593,Q193968,Ghazi Mohammed Omar Mujahid,63
2594,Q193968,Mohammed Omar Mujahid,63
2595,Q193968,Mullah Mohammed Omar Mujahid,63
2596,Q193968,Mullah Muhammad Omar Mujahid,63
2597,Q193968,Mullah Omar,63
2598,Q194291,Sirima Ratwatte Dias Bandaranaike,77
2599,Q194291,Sirimavo Ratwatte Dias Bandaranaike,77
2600,Q57641,Victor Orban,102
2601,Q57641,Orban Victor,102
2602,Q57641,Orban Victor Michael,102
2603,Q57641,Victor Michael Orban,102
2604,Q57643,LHL,73
2605,Q57643,PM Lee,73
2606,Q57649,Jose Maria Neves,46
2607,Q83171,Alexander Nikolayevich,99
2608,Q83171,Alexander the Liberator,99
2609,Q84001,Edgar Allan Sharp,6
2610,Q84190,"Alfred ""Fred"" Sinowatz",37
2611,Q312015,Alexios Tsipras,93
2612,Q312026,Georges-Augustin Bidault,39
2613,Q312026,Georges-Augustin Bidault,39
2614,Q312026,Georges-Augustin Bidault,39
2615,Q312026,Georges-Augustin Bidault,39
2616,Q200617,James Taylor Jones,6
2617,Q200701,Henry Schoellkopf Reuss,5
2618,Q200812,Manuel Deodoro da Fonseca,59
2619,Q196070,Uhuru Muigai Kenyatta,67
2620,Q197059,Gabre-Sellassie Zewde,3
2621,Q197059,Zewde Gebre-Sellassie,3
2622,Q197358,Yuting,34
2623,Q197358,Chang Tso-lin,34
2624,Q197539,Samuel R. Curtis,16
2625,Q197539,Samuel Ryan Curtis,16
2626,Q198157,David Alexander Bokee,3
2627,Q198161,"Jonas P. Phoenix, US Congress",3
2628,Q198161,Jonas Phillips Phoenix,3
2629,Q198171,Emanuel Bernard Hart,4
2630,Q198179,David Shepherd Garland,4
2631,Q198295,Thomas William Cumming,5
2632,Q193238,Festus Gontebanye Mogae,51
2633,Q193492,Daniel Moi,57
2634,Q193492,Daniel Toroitich arap Moi,57
2635,Q193492,Daniel Torotich arap Moi,57
2636,Q193703,Gabby Giffords,51
2637,Q193703,Gabrielle Dee Giffords,51
2638,Q103955,Gustav Ernst Stresemann,79
2639,Q103955,"Stresemann, Gustav",79
2640,Q104392,Major General Mohamed Bey Naguib Youssef Qutb El-Qashlan,60
2641,Q104392,Mohamed Bey Naguib Youssef Qutb El-Qashlan,60
2642,Q104392,Mohammed Naguib,60
2643,Q104705,Umaru Yar'Adua,66
2644,Q41570,Su Zhu,65
2645,Q41570,Chairman Hua,65
2646,Q41570,Hua Guo Feng,65
2647,Q41570,Huaguofeng,65
2648,Q41570,Premier Hua,65
2649,Q318474,Abel Matutes y Juan,16
2650,Q318479,Abel Tendekayi Muzorewa,22
2651,Q185107,Carlos Saúl Menem,70
2652,Q185107,Carlos Saul Menem,70
2653,Q185267,Henry Mayer Goldfogle,5
2654,Q41570,Chairman Hua Guofeng,65
2655,Q41570,Premier Hua Guofeng,65
2656,Q200499,Muhammad Zia Ul-Haq,67
2657,Q200499,Muhammad Zia Ul-Haq,67
2658,Q200499,Muhammad Zia Ul-Haq,67
2659,Q200499,Muhammad Zia Ul-Haq,67
2660,Q200499,Mukhammed Zia-үl-Kha,67
2661,Q200499,Mukhammed Zia-үl-Kha,67
2662,Q200499,Mukhammed Zia-үl-Kha,67
2663,Q200499,Mukhammed Zia-үl-Kha,67
2664,Q85645,Victor Berger,12
2665,Q85645,Victor Louis Berger,12
2666,Q85645,Victor Luitpold Berger,12
2667,Q93330,Juan Domingo Perón,86
2668,Q313122,Venustiano Carranza Garza,44
2669,Q313124,Prince of Sukhothai,51
2670,Q313124,Prince Sukhothai Thammaracha,51
2671,Q313124,Rama VII,51
2672,Q313124,Prajādhipaka,51
2673,Q312502,Fiorello Henry La Guardia,40
2674,Q312502,Mayor La Guardia,40
2675,Q312502,Mayor LaGuardia,40
2676,Q312539,Diosdado Pangan Macapagal,50
2677,Q41395,Jose Luis Rodriguez Zapatero,95
2678,Q184945,Hastings Kamuzu Banda,69
2679,Q184945,Hastings Kamuzu Banda,69
2680,Q184945,Hastings Kamuzu Banda,69
2681,Q184945,Hastings Kamuzu Banda,69
2682,Q201057,Aaron Lane Ford,5
2683,Q201327,Gyanendra Shah,48
2684,Q201751,Ralph Edward Flanders,9
2685,Q202006,OBJ,60
2686,Q202006,Baba Iyabo,60
2687,Q202006,Baba Sege,60
2688,Q202006,Chief Olusegun Matthew Okikiola Ogunboye Aremu Obasanjo,60
2689,Q202006,Gen Olusegun Obasanjo,60
2690,Q202006,President Obasanjo,60
2691,Q200850,Janos Kadar,62
2692,Q200850,János Csermanek,62
2693,Q200850,János József Czermanik,62
2694,Q200881,Kassym-Jomart Kemelevich Tokayev,78
2695,Q200881,Kassym-Jomart Kemeluly Tokayev,78
2696,Q200881,Kasymzhomart Tokayev,78
2697,Q312845,Daniel K. Inouye,39
2698,Q312845,"Daniel Ken ""Dan"" Inouye",39
2699,Q312845,Daniel Ken Inouye,39
2700,Q312874,Hermes Rodrigues da Fonseca,35
2701,Q312874,Marechal Hermes da Fonseca,35
2702,Q42410,Juan Evo Morales Aima,121
2703,Q202495,Allyson Young Schwartz,12
2704,Q202582,Lansana Conte,52
2705,Q203119,John Nathaniel Norton,6
2706,Q203152,Henry Cranston,5
2707,Q203152,Henry Young Cranston,5
2708,Q202032,Geir H. Haarde,42
2709,Q202032,Geir H. Haarde,42
2710,Q202032,Geir H. Haarde,42
2711,Q202032,Geir H. Haarde,42
