"","item","itemLabel","bioid"
"1511","http://www.wikidata.org/entity/Q885614","Ernest W. Gibson","G000159"
"1512","http://www.wikidata.org/entity/Q885633","Thomas Jordan Jarvis","J000063"
"1513","http://www.wikidata.org/entity/Q885637","Gilbert A. Pierce","P000334"
"1514","http://www.wikidata.org/entity/Q885689","Harlan John Bushfield","B001168"
"1515","http://www.wikidata.org/entity/Q885957","James E. English","E000185"
"1516","http://www.wikidata.org/entity/Q885976","Thomas Posey","P000450"
"1517","http://www.wikidata.org/entity/Q886018","Bourke B. Hickenlooper","H000559"
"1518","http://www.wikidata.org/entity/Q886035","James L. Alcorn","A000079"
"1519","http://www.wikidata.org/entity/Q886038","Coleman Livingston Blease","B000553"
"1520","http://www.wikidata.org/entity/Q886150","Clyde L. Herring","H000543"
"1521","http://www.wikidata.org/entity/Q886178","Watson C. Squire","S000761"
"1522","http://www.wikidata.org/entity/Q886209","George P. Wetmore","W000312"
"1523","http://www.wikidata.org/entity/Q886966","Gaylord Nelson","N000033"
"1524","http://www.wikidata.org/entity/Q887153","James Caleb Boggs","B000593"
"1525","http://www.wikidata.org/entity/Q887338","John Chafee","C000269"
"1526","http://www.wikidata.org/entity/Q887841","Bob Casey Jr.","C001070"
"1527","http://www.wikidata.org/entity/Q888066","J. Howard Edmondson","E000055"
"1528","http://www.wikidata.org/entity/Q888075","John J. Hickey","H000561"
"1529","http://www.wikidata.org/entity/Q888112","Cameron A. Morrison","M000993"
"1530","http://www.wikidata.org/entity/Q888119","L. B. Hanna","H000162"
"1531","http://www.wikidata.org/entity/Q888126","Lester C. Hunt","H000975"
"1532","http://www.wikidata.org/entity/Q888132","Robert Menendez","M000639"
"1533","http://www.wikidata.org/entity/Q888144","Charles S. Thomas","T000160"
"1534","http://www.wikidata.org/entity/Q888173","Coe I. Crawford","C000888"
"1535","http://www.wikidata.org/entity/Q888183","Bob Packwood","P000009"
"1536","http://www.wikidata.org/entity/Q888190","Knute Nelson","N000040"
"1537","http://www.wikidata.org/entity/Q888196","Joseph Taylor Robinson","R000347"
"1538","http://www.wikidata.org/entity/Q888366","William Hendricks","H000494"
"1539","http://www.wikidata.org/entity/Q888410","David B. Hill","H000590"
"1540","http://www.wikidata.org/entity/Q888580","Morgan Bulkeley","B001044"
"1541","http://www.wikidata.org/entity/Q888606","Frank Lausche","L000122"
"1542","http://www.wikidata.org/entity/Q888611","Joseph F. Johnston","J000193"
"1543","http://www.wikidata.org/entity/Q888624","James Henderson Berry","B000418"
"1544","http://www.wikidata.org/entity/Q888641","Paul Fannin","F000013"
"1545","http://www.wikidata.org/entity/Q888648","Moses Robinson","R000350"
"1546","http://www.wikidata.org/entity/Q889212","Ernest William McFarland","M000438"
"1547","http://www.wikidata.org/entity/Q889824","David Stone","S000955"
"1548","http://www.wikidata.org/entity/Q891015","Boies Penrose","P000217"
"1549","http://www.wikidata.org/entity/Q895819","William Borah","B000634"
"1550","http://www.wikidata.org/entity/Q907243","Edwin Fremont Ladd","L000012"
"1551","http://www.wikidata.org/entity/Q912806","Thomas Terry Connally","C000684"
"1552","http://www.wikidata.org/entity/Q915146","Alexander Buckner","B001030"
"1553","http://www.wikidata.org/entity/Q918265","Jim Bunning","B001066"
"1554","http://www.wikidata.org/entity/Q918671","Jeremiah Mason","M000217"
"1555","http://www.wikidata.org/entity/Q919448","Gary Hart","H000287"
"1556","http://www.wikidata.org/entity/Q922916","William H. King","K000216"
"1557","http://www.wikidata.org/entity/Q923242","Chris Coons","C001088"
"1558","http://www.wikidata.org/entity/Q923522","James Shields","S000362"
"1559","http://www.wikidata.org/entity/Q924063","John M. Gearin","G000112"
"1560","http://www.wikidata.org/entity/Q924931","Jacob Collamer","C000628"
"1561","http://www.wikidata.org/entity/Q925017","Joseph Inslee Anderson","A000197"
"1562","http://www.wikidata.org/entity/Q925052","Tim Johnson","J000177"
"1563","http://www.wikidata.org/entity/Q925055","William Mahone","M000067"
"1564","http://www.wikidata.org/entity/Q925084","George Edmund Badger","B000022"
"1565","http://www.wikidata.org/entity/Q925211","Wallace F. Bennett","B000384"
"1566","http://www.wikidata.org/entity/Q925612","Orville Hickman Browning","B000960"
"1567","http://www.wikidata.org/entity/Q925629","David M. Key","K000156"
"1568","http://www.wikidata.org/entity/Q925743","Harlan Mathews","M000236"
"1569","http://www.wikidata.org/entity/Q926069","Robert Jones Portman","P000449"
"1570","http://www.wikidata.org/entity/Q926441","Hiram Fong","F000245"
"1571","http://www.wikidata.org/entity/Q926834","John McKinley","M000519"
"1572","http://www.wikidata.org/entity/Q926876","Nathan Goff","G000255"
"1573","http://www.wikidata.org/entity/Q926897","William E. Chandler","C000298"
"1574","http://www.wikidata.org/entity/Q926938","William Hathaway","H000346"
"1575","http://www.wikidata.org/entity/Q927573","Nelson Aldrich","A000083"
"1576","http://www.wikidata.org/entity/Q927977","Bronson M. Cutting","C001028"
"1577","http://www.wikidata.org/entity/Q928373","William V. Allen","A000153"
"1578","http://www.wikidata.org/entity/Q928768","Richard Schweiker","S000159"
"1579","http://www.wikidata.org/entity/Q928988","Clement Claiborne Clay","C000480"
"1580","http://www.wikidata.org/entity/Q929581","Jeff Flake","F000444"
"1581","http://www.wikidata.org/entity/Q929830","Jonathan Elmer","E000155"
"1582","http://www.wikidata.org/entity/Q930576","James Schureman","S000150"
"1583","http://www.wikidata.org/entity/Q931345","Hank Brown","B000919"
"1584","http://www.wikidata.org/entity/Q932530","William Bradford","B000739"
"1585","http://www.wikidata.org/entity/Q933195","Charles Hopper Gibson","G000157"
"1586","http://www.wikidata.org/entity/Q939960","Moses Norris, Jr.","N000140"
"1587","http://www.wikidata.org/entity/Q942027","Samuel Ichiye Hayakawa","H000384"
"1588","http://www.wikidata.org/entity/Q943095","Ira Harris","H000242"
"1589","http://www.wikidata.org/entity/Q943343","Stephen R. Bradley","B000745"
"1590","http://www.wikidata.org/entity/Q945610","Edward Murphy","M001090"
"1591","http://www.wikidata.org/entity/Q946305","Sam Nunn","N000171"
"1592","http://www.wikidata.org/entity/Q951798","Walter Lowrie","L000485"
"1593","http://www.wikidata.org/entity/Q953749","John Henninger Reagan","R000098"
"1594","http://www.wikidata.org/entity/Q953916","Warren Austin","A000342"
"1595","http://www.wikidata.org/entity/Q954410","John A. Logan","L000403"
"1596","http://www.wikidata.org/entity/Q955218","James A. McClure","M000346"
"1597","http://www.wikidata.org/entity/Q955602","Joshua Hill","H000599"
"1598","http://www.wikidata.org/entity/Q956982","James Gunn","G000526"
"1599","http://www.wikidata.org/entity/Q957216","Stephen M. Young","Y000053"
"1600","http://www.wikidata.org/entity/Q957283","Joseph Montoya","M000876"
"1601","http://www.wikidata.org/entity/Q957690","Tom Udall","U000039"
"1602","http://www.wikidata.org/entity/Q958399","Vance Hartke","H000297"
"1603","http://www.wikidata.org/entity/Q959249","Reed Smoot","S000644"
"1604","http://www.wikidata.org/entity/Q959976","John Breckinridge","B000787"
"1605","http://www.wikidata.org/entity/Q960133","Gilman Marston","M000165"
"1606","http://www.wikidata.org/entity/Q961204","Matthew H. Carpenter","C000171"
"1607","http://www.wikidata.org/entity/Q962189","Truman Handy Newberry","N000062"
"1608","http://www.wikidata.org/entity/Q962660","Stuart Symington","S001136"
"1609","http://www.wikidata.org/entity/Q963214","Quentin N. Burdick","B001077"
"1610","http://www.wikidata.org/entity/Q963401","Carl Hayden","H000385"
"1611","http://www.wikidata.org/entity/Q963581","George McGill","M000447"
"1612","http://www.wikidata.org/entity/Q964959","Pete Domenici","D000407"
"1613","http://www.wikidata.org/entity/Q968068","William P. Fessenden","F000099"
"1614","http://www.wikidata.org/entity/Q969757","John Breaux","B000780"
"1615","http://www.wikidata.org/entity/Q969896","Ralph Izard","I000053"
"1616","http://www.wikidata.org/entity/Q970272","Ron Johnson","J000293"
"1617","http://www.wikidata.org/entity/Q971308","Patrick Joseph Toomey","T000461"
"1618","http://www.wikidata.org/entity/Q971725","Chester I. Long","L000412"
"1619","http://www.wikidata.org/entity/Q974157","James M. Mead","M000615"
"1620","http://www.wikidata.org/entity/Q976300","Ralph H. Cameron","C000066"
"1621","http://www.wikidata.org/entity/Q977134","Spark Matsunaga","M000250"
"1622","http://www.wikidata.org/entity/Q978350","George LeMieux","L000572"
"1623","http://www.wikidata.org/entity/Q979510","William Kelly","K000079"
"1624","http://www.wikidata.org/entity/Q979758","Frederick W. Mulkey","M001069"
"1625","http://www.wikidata.org/entity/Q982853","Albert J. Beveridge","B000429"
"1626","http://www.wikidata.org/entity/Q984116","James Lanman","L000083"
"1627","http://www.wikidata.org/entity/Q984376","Malcolm Wallop","W000092"
"1628","http://www.wikidata.org/entity/Q991879","George E. Spencer","S000723"
"1629","http://www.wikidata.org/entity/Q995271","John A. Durkin","D000574"
"1630","http://www.wikidata.org/entity/Q1000051","Joseph C. O'Mahoney","O000088"
"1631","http://www.wikidata.org/entity/Q1022441","William Robert Webb","W000232"
"1632","http://www.wikidata.org/entity/Q1025419","Caesar Augustus Rodney","R000377"
"1633","http://www.wikidata.org/entity/Q1027380","Solon Borland","B000642"
"1634","http://www.wikidata.org/entity/Q1027431","Tim Wirth","W000647"
"1635","http://www.wikidata.org/entity/Q1027455","Hattie Caraway","C000138"
"1636","http://www.wikidata.org/entity/Q1027673","John Netherland Heiskell","H000457"
"1637","http://www.wikidata.org/entity/Q1027729","Calvin S. Brice","B000818"
"1638","http://www.wikidata.org/entity/Q1027747","Calvin Willey","W000482"
"1639","http://www.wikidata.org/entity/Q1038627","Carl Hatch","H000334"
"1640","http://www.wikidata.org/entity/Q1045798","Carte Goodwin","G000561"
"1641","http://www.wikidata.org/entity/Q1045864","Justin Smith Morrill","M000969"
"1642","http://www.wikidata.org/entity/Q1045879","Carter Glass","G000232"
"1643","http://www.wikidata.org/entity/Q1063485","Charles A. Rawson","R000075"
"1644","http://www.wikidata.org/entity/Q1063591","Charles Arnette Towne","T000324"
"1645","http://www.wikidata.org/entity/Q1063639","Charles Henderson","H000477"
"1646","http://www.wikidata.org/entity/Q1063648","Charles B. Mitchel","M000801"
"1647","http://www.wikidata.org/entity/Q1064014","Charles Cutts","C001031"
"1648","http://www.wikidata.org/entity/Q1064028","Charles D. Drake","D000484"
"1649","http://www.wikidata.org/entity/Q1064228","Charles Edward Potter","P000460"
"1650","http://www.wikidata.org/entity/Q1064231","Charles E. Townsend","T000330"
"1651","http://www.wikidata.org/entity/Q1064233","Charles E. Stuart","S001033"
"1652","http://www.wikidata.org/entity/Q1064321","Charles F. Manderson","M000095"
"1653","http://www.wikidata.org/entity/Q1064377","Charles Fletcher Johnson","J000124"
"1654","http://www.wikidata.org/entity/Q1064692","Charles H. Percy","P000222"
"1655","http://www.wikidata.org/entity/Q1064997","Charles J. Hughes, Jr.","H000919"
"1656","http://www.wikidata.org/entity/Q1065023","Charles James Faulkner","F000045"
"1657","http://www.wikidata.org/entity/Q1065426","Charles Magill Conrad","C000703"
"1658","http://www.wikidata.org/entity/Q1065605","Charles N. Felton","F000068"
"1659","http://www.wikidata.org/entity/Q1065668","Charles O. Andrews","A000244"
"1660","http://www.wikidata.org/entity/Q1065830","Charles R. Buckalew","B001019"
"1661","http://www.wikidata.org/entity/Q1066198","Charles Sumner","S001068"
"1662","http://www.wikidata.org/entity/Q1066214","Charles Tait","T000015"
"1663","http://www.wikidata.org/entity/Q1066296","Charles Van Wyck","V000067"
"1664","http://www.wikidata.org/entity/Q1066341","Charles W. Cathcart","C000250"
"1665","http://www.wikidata.org/entity/Q1066346","Charles W. F. Dick","D000302"
"1666","http://www.wikidata.org/entity/Q1066369","Charles W. Waterman","W000186"
"1667","http://www.wikidata.org/entity/Q1066445","Charles William Fulton","F000420"
"1668","http://www.wikidata.org/entity/Q1070668","Chester Ashley","A000311"
"1669","http://www.wikidata.org/entity/Q1071782","Chic Hecht","H000439"
"1670","http://www.wikidata.org/entity/Q1077594","Chris Murphy","M001169"
"1671","http://www.wikidata.org/entity/Q1077819","Chris Van Hollen","V000128"
"1672","http://www.wikidata.org/entity/Q1083030","Christie Benet","B000360"
"1673","http://www.wikidata.org/entity/Q1094716","Claiborne Pell","P000193"
"1674","http://www.wikidata.org/entity/Q1094741","Clair Engle","E000181"
"1675","http://www.wikidata.org/entity/Q1101305","Clifford Philip Case","C000220"
"1676","http://www.wikidata.org/entity/Q1108617","Estes Kefauver","K000044"
"1677","http://www.wikidata.org/entity/Q1115886","Philip Schuyler","S000154"
"1678","http://www.wikidata.org/entity/Q1124603","James F. Wilson","W000594"
"1679","http://www.wikidata.org/entity/Q1126725","Conrad Burns","B001126"
"1680","http://www.wikidata.org/entity/Q1135767","Cory Booker","B001288"
"1681","http://www.wikidata.org/entity/Q1135774","Cory Gardner","G000562"
"1682","http://www.wikidata.org/entity/Q1138576","Craig L. Thomas","T000162"
"1683","http://www.wikidata.org/entity/Q1148970","Cyrus Locher","L000386"
"1684","http://www.wikidata.org/entity/Q1160178","Daniel Brewster","B000813"
"1685","http://www.wikidata.org/entity/Q1160346","Daniel Clark","C000427"
"1686","http://www.wikidata.org/entity/Q1160389","Daniel D. Pratt","P000497"
"1687","http://www.wikidata.org/entity/Q1160550","Daniel Elliott Huger","H000917"
"1688","http://www.wikidata.org/entity/Q1161926","Daniel O. Hastings","H000325"
"1689","http://www.wikidata.org/entity/Q1162460","Daniel S. Dickinson","D000317"
"1690","http://www.wikidata.org/entity/Q1162819","Daniel Sturgeon","S001046"
"1691","http://www.wikidata.org/entity/Q1168633","Thomas S. Martin","M000200"
"1692","http://www.wikidata.org/entity/Q1169404","Jesse Speight","S000715"
"1693","http://www.wikidata.org/entity/Q1173516","David A. Reed","R000114"
"1694","http://www.wikidata.org/entity/Q1173630","David Baird Sr.","B000052"
"1695","http://www.wikidata.org/entity/Q1173663","David Barton","B000212"
"1696","http://www.wikidata.org/entity/Q1174268","David Durenberger","D000566"
"1697","http://www.wikidata.org/entity/Q1174636","David H. Armstrong","A000279"
"1698","http://www.wikidata.org/entity/Q1176322","David Rice Atchison","A000322"
"1699","http://www.wikidata.org/entity/Q1177026","David W. Stewart","S000906"
"1700","http://www.wikidata.org/entity/Q1177266","David Worth Clark","C000428"
"1701","http://www.wikidata.org/entity/Q1183988","Delazon Smith","S000526"
"1702","http://www.wikidata.org/entity/Q1189069","Dennis DeConcini","D000185"
"1703","http://www.wikidata.org/entity/Q1228837","Edward R. Burke","B001089"
"1704","http://www.wikidata.org/entity/Q1235648","Martin D. Hardin","H000186"
"1705","http://www.wikidata.org/entity/Q1237268","Harry Bartow Hawes","H000362"
"1706","http://www.wikidata.org/entity/Q1238366","George R. Swift","S001117"
"1707","http://www.wikidata.org/entity/Q1238888","James B. Eustis","E000229"
"1708","http://www.wikidata.org/entity/Q1239374","Don Nickles","N000102"
"1709","http://www.wikidata.org/entity/Q1240452","Donald Stewart","S000907"
"1710","http://www.wikidata.org/entity/Q1240457","Donald W. Riegle, Jr.","R000249"
"1711","http://www.wikidata.org/entity/Q1243505","Alexander G. Cattell","C000254"
"1712","http://www.wikidata.org/entity/Q1244777","James L. Buckley","B001026"
"1713","http://www.wikidata.org/entity/Q1246133","Joseph Simon","S000422"
"1714","http://www.wikidata.org/entity/Q1257354","James W. Bradbury","B000734"
"1715","http://www.wikidata.org/entity/Q1259413","Francis Cockrell","C000576"
"1716","http://www.wikidata.org/entity/Q1260033","Freeman Walker","W000052"
"1717","http://www.wikidata.org/entity/Q1261922","Frederick Steiwer","S000848"
"1718","http://www.wikidata.org/entity/Q1263715","Dudley Chase","C000325"
"1719","http://www.wikidata.org/entity/Q1265460","Duncan U. Fletcher","F000200"
"1720","http://www.wikidata.org/entity/Q1268493","Dwight M. Sabin","S000003"
"1721","http://www.wikidata.org/entity/Q1271317","Alfred W. Benson","B000386"
"1722","http://www.wikidata.org/entity/Q1273067","Pierre Salinger","S000016"
"1723","http://www.wikidata.org/entity/Q1282411","Ed Markey","M000133"
"1724","http://www.wikidata.org/entity/Q1283683","Lafayette Young","Y000046"
"1725","http://www.wikidata.org/entity/Q1283842","Edgar Cowan","C000819"
"1726","http://www.wikidata.org/entity/Q1285613","Spencer Abraham","A000355"
"1727","http://www.wikidata.org/entity/Q1286009","Samuel McKean","M000492"
"1728","http://www.wikidata.org/entity/Q1286715","Edmund Pettus","P000279"
"1729","http://www.wikidata.org/entity/Q1287554","John Danforth","D000030"
"1730","http://www.wikidata.org/entity/Q1288076","Lee Metcalf","M000671"
"1731","http://www.wikidata.org/entity/Q1291920","George Jones","J000220"
"1732","http://www.wikidata.org/entity/Q1292437","Edward Hall Moore","M000895"
"1733","http://www.wikidata.org/entity/Q1292835","Edward L. Leahy","L000173"
"1734","http://www.wikidata.org/entity/Q1293143","Edward O. Wolcott","W000667"
"1735","http://www.wikidata.org/entity/Q1293207","Edward P. Costigan","C000797"
"1736","http://www.wikidata.org/entity/Q1293946","Edward V. Long","L000415"
"1737","http://www.wikidata.org/entity/Q1293950","Edward Vivian Robertson","R000320"
"1738","http://www.wikidata.org/entity/Q1293975","Edward W. Carmack","C000157"
"1739","http://www.wikidata.org/entity/Q1294947","Edwin S. Johnson","J000128"
"1740","http://www.wikidata.org/entity/Q1298209","John Creswell","C000904"
"1741","http://www.wikidata.org/entity/Q1304433","John Franklin Miller","M000740"
"1742","http://www.wikidata.org/entity/Q1307735","Prentiss M. Brown","B000941"
"1743","http://www.wikidata.org/entity/Q1311041","Joshua B. Lee","L000198"
"1744","http://www.wikidata.org/entity/Q1312817","Eugene Casserly","C000236"
"1745","http://www.wikidata.org/entity/Q1313811","Nathaniel P. Hill","H000603"
"1746","http://www.wikidata.org/entity/Q1317660","Julius Rockwell","R000368"
"1747","http://www.wikidata.org/entity/Q1317790","James Edward Murray","M001108"
"1748","http://www.wikidata.org/entity/Q1317969","Thomas Hart Benton","B000398"
"1749","http://www.wikidata.org/entity/Q1320321","John J. Patterson","P000123"
"1750","http://www.wikidata.org/entity/Q1320724","Alexander S. Clay","C000478"
"1751","http://www.wikidata.org/entity/Q1325762","William Freeman Vilas","V000099"
"1752","http://www.wikidata.org/entity/Q1328820","Eli M. Saulsbury","S000072"
"1753","http://www.wikidata.org/entity/Q1328837","Eli P. Ashmun","A000317"
"1754","http://www.wikidata.org/entity/Q1329343","Eligius Fromentin","F000389"
"1755","http://www.wikidata.org/entity/Q1329376","Elijah Boardman","B000577"
"1756","http://www.wikidata.org/entity/Q1329398","Elijah H. Mills","M000774"
"1757","http://www.wikidata.org/entity/Q1329430","Elijah S. Grammer","G000366"
"1758","http://www.wikidata.org/entity/Q1332476","Ellison D. Smith","S000530"
"1759","http://www.wikidata.org/entity/Q1332532","Orrice Abram Murdock, Jr.","M001082"
"1760","http://www.wikidata.org/entity/Q1332941","Elmer Burkett","B001103"
"1761","http://www.wikidata.org/entity/Q1332996","John William Elmer Thomas","T000177"
"1762","http://www.wikidata.org/entity/Q1334483","James Aloysius O'Gorman","O000050"
"1763","http://www.wikidata.org/entity/Q1334578","William B. Saxbe","S000096"
"1764","http://www.wikidata.org/entity/Q1335026","William Bellinger Bulloch","B001051"
"1765","http://www.wikidata.org/entity/Q1335257","Warren Grant Magnuson","M000053"
"1766","http://www.wikidata.org/entity/Q1335443","Thomas Ewing","E000281"
"1767","http://www.wikidata.org/entity/Q1336285","James Fisk","F000154"
"1768","http://www.wikidata.org/entity/Q1337643","Howard Baker","B000063"
"1769","http://www.wikidata.org/entity/Q1339780","John S. Wells","W000285"
"1770","http://www.wikidata.org/entity/Q1341723","Thomas Lanier Clingman","C000524"
"1771","http://www.wikidata.org/entity/Q1344425","Peter Fitzgerald","F000442"
"1772","http://www.wikidata.org/entity/Q1344707","John Boozman","B001236"
"1773","http://www.wikidata.org/entity/Q1345201","Henry Martin Jackson","J000013"
"1774","http://www.wikidata.org/entity/Q1346812","Ephraim Bateman","B000228"
"1775","http://www.wikidata.org/entity/Q1346827","Ephraim H. Foster","F000302"
"1776","http://www.wikidata.org/entity/Q1348975","Simon Cameron","C000068"
"1777","http://www.wikidata.org/entity/Q1349142","John Bell","B000340"
"1778","http://www.wikidata.org/entity/Q1350196","Francis Preston Blair","B000523"
"1779","http://www.wikidata.org/entity/Q1351096","John Conness","C000695"
"1780","http://www.wikidata.org/entity/Q1352544","Thomas C. Hart","H000293"
"1781","http://www.wikidata.org/entity/Q1355895","Robert M. T. Hunter","H000988"
"1782","http://www.wikidata.org/entity/Q1356333","Ernest Willard Gibson","G000158"
"1783","http://www.wikidata.org/entity/Q1356423","Ernest Lundeen","L000514"
"1784","http://www.wikidata.org/entity/Q1356518","Ernest S. Brown","B000913"
"1785","http://www.wikidata.org/entity/Q1363468","Mike DeWine","D000294"
"1786","http://www.wikidata.org/entity/Q1363487","Paul G. Kirk","K000374"
"1787","http://www.wikidata.org/entity/Q1365011","Joseph W. Chalmers","C000273"
"1788","http://www.wikidata.org/entity/Q1365787","Jerry Moran","M000934"
"1789","http://www.wikidata.org/entity/Q1365791","Tristram Dalton","D000013"
"1790","http://www.wikidata.org/entity/Q1366620","James Abourezk","A000017"
"1791","http://www.wikidata.org/entity/Q1366887","John Thornton","T000241"
"1792","http://www.wikidata.org/entity/Q1368405","Jeff Merkley","M001176"
"1793","http://www.wikidata.org/entity/Q1371192","Ether Shepley","S000334"
"1794","http://www.wikidata.org/entity/Q1371272","John Wingate Weeks","W000246"
"1795","http://www.wikidata.org/entity/Q1372141","Paul Douglas","D000456"
"1796","http://www.wikidata.org/entity/Q1372206","Roger Jepsen","J000101"
"1797","http://www.wikidata.org/entity/Q1372619","John L. McClellan","M000332"
"1798","http://www.wikidata.org/entity/Q1373107","Eugene Hale","H000029"
"1799","http://www.wikidata.org/entity/Q1373189","Reverdy Johnson","J000169"
"1800","http://www.wikidata.org/entity/Q1374474","William Windom","W000629"
"1801","http://www.wikidata.org/entity/Q1374817","Leonard Wilcox","W000458"
"1802","http://www.wikidata.org/entity/Q1375119","Robert Charles Winthrop","W000646"
"1803","http://www.wikidata.org/entity/Q1375704","Felix Grundy","G000509"
"1804","http://www.wikidata.org/entity/Q1376159","William Pinkney","P000362"
"1805","http://www.wikidata.org/entity/Q1376165","John Macpherson Berrien","B000413"
"1806","http://www.wikidata.org/entity/Q1377975","Obadiah Gardner","G000060"
"1807","http://www.wikidata.org/entity/Q1378587","Isaac C. Bates","B000233"
"1808","http://www.wikidata.org/entity/Q1378961","George M. Bibb","B000433"
"1809","http://www.wikidata.org/entity/Q1379029","John G. Carlisle","C000152"
"1810","http://www.wikidata.org/entity/Q1381657","John Armstrong","A000282"
"1811","http://www.wikidata.org/entity/Q1382002","Everett McKinley Dirksen","D000360"
"1812","http://www.wikidata.org/entity/Q1382524","Thomas A. Burke","B001099"
"1813","http://www.wikidata.org/entity/Q1385239","Horace Tabor","T000004"
"1814","http://www.wikidata.org/entity/Q1385418","Russell Billiu Long","L000428"
"1815","http://www.wikidata.org/entity/Q1385494","William Benton","B000399"
"1816","http://www.wikidata.org/entity/Q1385500","William T. Barry","B000192"
"1817","http://www.wikidata.org/entity/Q1386353","Humphrey Marshall","M000155"
"1818","http://www.wikidata.org/entity/Q1386836","Jim Jeffords","J000072"
"1819","http://www.wikidata.org/entity/Q1389796","Theodore Frelinghuysen","F000373"
"1820","http://www.wikidata.org/entity/Q1391319","Floyd K. Haskell","H000317"
"1821","http://www.wikidata.org/entity/Q1392618","Henry L. Myers","M001129"
"1822","http://www.wikidata.org/entity/Q1394349","Willard Saulsbury, Jr.","S000073"
"1823","http://www.wikidata.org/entity/Q1395876","Thomas Morris","M000989"
"1824","http://www.wikidata.org/entity/Q1397640","Albert B. Fall","F000011"
"1825","http://www.wikidata.org/entity/Q1399059","Thomas J. McIntyre","M000486"
"1826","http://www.wikidata.org/entity/Q1399488","Thomas J. Walsh","W000104"
"1827","http://www.wikidata.org/entity/Q1400609","William V. Roth","R000460"
"1828","http://www.wikidata.org/entity/Q1404201","Peter G. Van Winkle","V000066"
"1829","http://www.wikidata.org/entity/Q1406773","Lauch Faircloth","F000437"
"1830","http://www.wikidata.org/entity/Q1411163","Garrett L. Withers","W000658"
"1831","http://www.wikidata.org/entity/Q1412315","William Alexander Harris","H000258"
"1832","http://www.wikidata.org/entity/Q1416490","Thomas D. Schall","S000113"
"1833","http://www.wikidata.org/entity/Q1420076","Oliver H. Smith","S000599"
"1834","http://www.wikidata.org/entity/Q1423728","John S. Harris","H000246"
"1835","http://www.wikidata.org/entity/Q1424080","Solomon Foot","F000248"
"1836","http://www.wikidata.org/entity/Q1426510","Richard Brent","B000802"
"1837","http://www.wikidata.org/entity/Q1426547","John K. Shields","S000363"
"1838","http://www.wikidata.org/entity/Q1429477","William Paine Sheffield, Sr.","S000319"
"1839","http://www.wikidata.org/entity/Q1432382","Garret D. Wall","W000071"
"1840","http://www.wikidata.org/entity/Q1438226","Walter Walker","W000069"
"1841","http://www.wikidata.org/entity/Q1439904","Fountain L. Thompson","T000199"
"1842","http://www.wikidata.org/entity/Q1440568","Frederic C. Walcott","W000032"
"1843","http://www.wikidata.org/entity/Q1441380","Francis B. Stockbridge","S000932"
"1844","http://www.wikidata.org/entity/Q1441508","Francis Gillette","G000204"
"1845","http://www.wikidata.org/entity/Q1441573","Francis John Myers","M001127"
"1846","http://www.wikidata.org/entity/Q1441609","Francis Kernan","K000133"
"1847","http://www.wikidata.org/entity/Q1441721","Francis S. White","W000368"
"1848","http://www.wikidata.org/entity/Q1441749","Francis T. Maloney","M000088"
"1849","http://www.wikidata.org/entity/Q1442887","Frank B. Brandegee","B000769"
"1850","http://www.wikidata.org/entity/Q1443044","Frank C. Partridge","P000091"
"1851","http://www.wikidata.org/entity/Q1443422","Frank Hereford","H000527"
"1852","http://www.wikidata.org/entity/Q1443445","Frank Hiscock","H000643"
"1853","http://www.wikidata.org/entity/Q1443627","Frank L. Greene","G000425"
"1854","http://www.wikidata.org/entity/Q1443883","Frank O. Briggs","B000827"
"1855","http://www.wikidata.org/entity/Q1443922","Frank Putnam Flint","F000207"
"1856","http://www.wikidata.org/entity/Q1452264","Fred Dubois","D000509"
"1857","http://www.wikidata.org/entity/Q1452897","Frederick Hale","H000031"
"1858","http://www.wikidata.org/entity/Q1453047","Frederick Van Nuys","V000050"
"1859","http://www.wikidata.org/entity/Q1455548","Nathan Philemon Bryan","B000992"
"1860","http://www.wikidata.org/entity/Q1456676","Robert Rice Reynolds","R000179"
"1861","http://www.wikidata.org/entity/Q1465434","William E. Purcell","P000570"
"1862","http://www.wikidata.org/entity/Q1469787","John B. Allen","A000130"
"1863","http://www.wikidata.org/entity/Q1471201","George E. Pugh","P000560"
"1864","http://www.wikidata.org/entity/Q1475074","Furnifold McLendel Simmons","S000415"
"1865","http://www.wikidata.org/entity/Q1478828","Stephen Mallory II","M000085"
"1866","http://www.wikidata.org/entity/Q1484286","G. Lloyd Spencer","S000724"
"1867","http://www.wikidata.org/entity/Q1485947","Thomas C. McCreery","M000385"
"1868","http://www.wikidata.org/entity/Q1486004","William Joseph Deboe","D000182"
"1869","http://www.wikidata.org/entity/Q1486508","John Elliott","E000124"
"1870","http://www.wikidata.org/entity/Q1487231","Gilbert Hitchcock","H000645"
"1871","http://www.wikidata.org/entity/Q1489692","Homer V. M. Miller","M000728"
"1872","http://www.wikidata.org/entity/Q1494213","Henry F. Lippitt","L000343"
"1873","http://www.wikidata.org/entity/Q1494443","Garrett Davis","D000099"
"1874","http://www.wikidata.org/entity/Q1494930","Gary Peters","P000595"
"1875","http://www.wikidata.org/entity/Q1498123","Lee Slater Overman","O000140"
"1876","http://www.wikidata.org/entity/Q1499789","Herman Welker","W000269"
"1877","http://www.wikidata.org/entity/Q1503195","Thomas W. Ferry","F000095"
"1878","http://www.wikidata.org/entity/Q1506805","Henry L. Dawes","D000148"
